User_ID,Age,Gender,Height_cm,Initial_Weight_kg,Stress_Level,Sleep_Hours,Caffeine_mg,Calories_Consumed,Protein_g,Carbs_g,Fat_g,Steps,Workout_Type,Workout_Intensity,Temp_C,Weight_Change,Current_Weight_kg
154,48,Male,180.39550564393622,90.27712780598583,5,8.574229270535817,153.4687338307927,1396.9336689590127,87.3,157.2,46.6,7998,Cardio,8,15.637505176490228,0.020230210162842377,90.4283707517387
266,62,Male,172.15175508731892,124.92348291037317,3,6.028930201756724,201.20704260329921,3645.935165974651,227.9,410.2,121.5,8131,Cardio,8,10.465317468453218,0.24533905478486148,125.16882196515803
473,20,Male,165.03766605110658,132.0596237213505,4,7.648630937688672,235.60495713591837,2611.6835115517442,163.2,293.8,87.1,7934,None,0,22.50833473699396,0.19287741111593226,132.25250113246645
298,18,Female,154.30086305486532,93.8250793513558,6,6.2093770713207,145.88512628324764,1645.9828135348241,102.9,185.2,54.9,8070,Strength,10,21.15097962966567,0.09954162717882498,93.92462097853462
249,20,Other,171.09627242273868,118.80460772937047,1,3.5553475418776173,223.47407173249303,2781.403022851706,173.8,312.9,92.7,8091,None,0,17.72281076399121,0.12968295289160614,119.25422691949916
144,49,Male,166.44211000088265,110.3692084041703,8,7.5054103064460795,248.607626253881,1751.9268305683386,109.5,197.1,58.4,7925,None,0,19.03887505012485,0.14394840086556002,110.47806901026996
575,50,Male,160.69356541460954,89.19819669221674,7,7.487080595707618,378.1727290991623,1185.7842901485437,74.1,133.4,39.5,8056,None,0,28.149596525122494,0.09488533632455759,89.29308202854129
235,40,Male,164.87612389926161,107.2173160957501,6,5.068626616518722,294.2159014723713,2126.107386443388,132.9,239.2,70.9,7883,Strength,10,31.301782744509374,0.21420781672385267,107.43152391247396
309,54,Male,184.0367538540479,135.28408386808925,2,5.774441969708343,52.47268936872052,2354.035629618567,147.1,264.8,78.5,7981,Cardio,4,29.037031496823385,0.15166846436098708,135.43575233245025
590,42,Male,150.25678369281422,128.89412946465978,1,8.480156916221826,81.18625422220096,2352.364886300552,147.0,264.6,78.4,7967,Strength,8,19.866796886519285,0.085716978324443,128.97984644298424
595,28,Male,173.23709022074883,117.28851224552825,6,5.814455658311278,255.8238692198556,1143.8089352748566,71.5,128.7,38.1,8028,None,0,14.72478088380841,0.002543246662529919,117.52296001130372
297,29,Female,169.91604922028992,115.49928783496624,8,5.298793113347136,308.5742784997901,1577.7034993560947,98.6,177.5,52.6,8043,None,0,22.361602668117555,0.13695229897124944,115.63624013393749
200,53,Female,185.1690320092292,117.38203469531868,7,7.012065929673754,333.30915026473815,2647.8074694589322,165.5,297.9,88.3,8045,Yoga,6,21.729713515918036,0.25275072811538224,117.63478542343407
280,52,Male,164.45975183687017,94.65021807869103,7,6.17387179652034,416.46607447309384,,181.2,326.2,96.6,8125,None,0,12.868802130456935,0.24046210753963893,94.89068018623067
589,42,Female,173.68279925366295,108.79860190757086,2,8.211960026300872,386.8596550975615,2890.363252430211,180.6,325.2,96.3,8080,Strength,4,30.849284169790202,0.22955766575330744,109.02815957332416
269,18,Female,168.4225970509455,87.90506589254116,10,9.135715445952822,306.34383414989964,2601.6963644249104,162.6,292.7,86.7,7993,None,0,17.951170269952648,0.288302890019665,88.19336878256082
129,59,Female,183.72290089209412,110.80910708523706,6,3.7031638448042252,218.48251601327996,,112.3,202.2,59.9,8041,None,0,17.091350941843203,0.0991384300172522,110.90824551525431
382,62,Male,166.94283338128224,119.98139185284464,1,5.952188023937915,216.26124407014055,1466.699655673709,91.7,165.0,48.9,7983,None,0,42.869708194532656,0.08557674300820989,120.06696859585284
420,48,Female,169.90639658013095,132.76424169231706,8,6.2142018395850736,369.0663053383149,1135.1750984489172,70.9,127.7,37.8,8109,None,0,10.973078987705552,0.021988459672153376,132.7862301519892
352,62,Male,176.2174349233404,107.40210555900559,9,5.571193398014739,296.0669844420598,2896.5371417657566,181.0,325.9,96.6,7979,None,0,27.478100854203262,0.3543452196518505,107.85807263603544
290,40,Male,166.46488953232537,119.6465058691979,1,9.082192626902868,120.17896724514407,,180.2,324.3,96.1,7959,None,0,29.24534752333414,0.20160439562086385,119.84811026481876
314,59,Female,173.9161586869323,88.2834269723461,8,8.238553101620647,256.8313267706982,1556.8720355228584,97.3,175.1,51.9,8076,Strength,7,29.24470535556863,0.1683874274950975,88.4518143998412
326,29,Male,180.05268867625043,87.8391973284101,10,8.233066365714414,295.78354462670245,2084.6815903616107,130.3,234.5,69.5,8058,None,0,32.543854146694486,0.29357986688433096,88.13277719529442
112,50,Female,167.8874004569277,124.63541679319323,9,3.364522696331841,398.7156743842121,1839.6099330736054,115.0,207.0,61.3,7876,Cardio,5,24.295223186574724,0.2020258907909176,125.04179417697493
234,63,Male,156.04747693099844,95.81384668929766,10,4.719914198287399,412.39707824465256,2710.5937153466784,169.4,304.9,90.4,7875,None,0,18.726427294241727,0.3073050215811669,96.12115171087883
588,53,Male,166.1174813334453,106.71686689660282,6,6.526955120343123,417.60537663063116,2221.04214095884,138.8,249.9,74.0,7941,None,0,31.985731323719993,0.2294734151846831,106.94634031178751
518,34,Female,155.6836245841974,108.65934173642688,3,6.615615109205815,274.68691195254416,2533.114036061563,158.3,285.0,84.4,8012,Strength,6,34.90119347869265,0.2239878768386879,108.88332961326557
543,32,Male,175.75415232839902,139.25251748730943,2,7.324646710518316,370.18913504999557,1803.5225014955486,112.7,202.9,60.1,7941,None,0,25.557551808576523,0.06310918780853828,139.31562667511798
206,57,Male,170.21041603059638,121.28212847413207,2,7.555767157230167,314.4040027819602,821.0499431556718,51.3,92.4,27.4,7906,None,0,28.398741420580627,-0.049987036210213054,121.23214143792185
210,41,Female,187.2151602611262,106.88079489415404,3,8.426702185673083,146.37560829993163,1700.4368080567465,106.3,191.3,56.7,7930,None,0,25.59431487213242,0.0699969173983348,107.2147170385217
472,29,Female,176.98477422407092,118.94727458935186,5,8.458232761495124,324.6645983542235,1748.1599646781387,109.3,196.7,58.3,7968,None,0,22.306229647227823,0.0994376371553779,119.04671222650724
597,59,Female,172.77523520340375,98.65075864405114,3,4.071765707139687,194.76028562946433,1675.1382748437634,104.7,188.5,55.8,8068,Yoga,8,27.98805798102593,0.07753010914890843,98.72828875320005
449,24,Male,171.09393511666195,97.54605725328558,9,4.739388771559653,436.4204003952512,2727.297838296563,170.5,306.8,90.9,7960,Strength,8,28.98780218269673,0.3400729293069767,98.05117168922678
586,54,Female,167.5039145192526,123.64248215242517,9,5.287460888466136,318.80543438851595,2589.9430767864624,161.9,291.4,86.3,7816,Strength,9,32.59228226191269,0.34145704898745904,124.3031510517136
334,50,Other,152.1933520101338,93.66729524852647,2,7.402944951433301,313.8840277860889,884.5509314336978,55.3,99.5,29.5,7988,None,0,24.25149497561682,-0.06315972017381663,93.60413552835266
117,34,Male,171.365005587923,109.2005742264184,2,4.75703864225243,244.97691677138062,2573.8259130242222,160.9,289.6,85.8,8235,Cardio,5,33.37377303832231,0.19977969805190016,109.4003539244703
105,21,Female,169.68076847138374,102.3704757498927,9,5.108323729457826,456.24674503739334,1668.0730431514107,104.3,187.7,55.6,7923,Strength,4,31.505003582617054,0.215405607932749,102.58588135782546
435,37,Male,159.12205678409765,114.00919834234911,10,4.627749228719454,145.1792208706525,1961.3797441997053,122.6,220.7,65.4,8019,Strength,8,25.474862431983667,0.24254668153650347,114.24639472057986
149,61,Male,160.57265408260938,94.83704400614299,8,6.963798425032576,316.41124521842937,2230.8097496134947,139.4,251.0,74.4,7979,None,0,32.486575055476386,0.272929487781299,95.10997349392429
538,48,Male,165.68420891680876,130.34587131135547,8,5.066855040149091,504.3960298567883,2597.111711604302,162.3,292.2,86.6,8135,Strength,5,32.783655378246856,0.3206865727705809,130.66655788412604
432,54,Male,161.92117340066812,140.46514029822777,10,5.855693756213684,291.5342837371938,2718.3646604988116,169.9,305.8,90.6,8092,None,0,9.563925801718248,0.2606933944413373,140.77613234954916
205,64,Male,175.49195115377043,109.81176168660132,10,7.006639465050785,167.7712466977437,1868.3124021422018,116.8,210.2,62.3,7948,Strength,7,18.6461935207987,0.1969083358475695,110.00867002244888
588,39,Female,165.15623167490907,105.95308906416197,8,8.383932688380042,490.61653669638395,1651.9359386401238,103.2,185.8,55.1,7857,None,0,21.968867178171106,0.1461791980519106,106.32874167739857
576,35,Male,166.61771638402783,126.02027596991171,7,6.110845968994742,181.96120031674369,1764.4298803513227,110.3,198.5,58.8,7993,Yoga,9,17.312438590553235,0.11637332460012412,126.13664929451183
282,48,Male,191.04867221777855,130.9159602988685,9,5.910977661475169,368.24052236909836,1095.606016423936,68.5,123.3,36.5,7983,Yoga,10,22.892651194077832,0.09749747888258861,131.01345777775109
275,19,Female,173.03374954168868,141.92776522354905,2,7.078867821602081,309.1319136267763,2805.6284417498164,175.4,315.6,93.5,8014,None,0,30.160193790238804,0.21565769298796672,142.46058091156766
521,51,Male,164.09868812736192,141.96388505098463,3,9.264863661383194,339.66638342893464,2636.9278787375233,164.8,296.7,87.9,8041,None,0,19.68254205465649,0.16113527028248464,142.1250203212671
557,35,Female,176.4065456841772,88.34876422122484,6,7.593798001910001,96.18646184059489,1836.8768077456475,114.8,206.6,61.2,7987,Cardio,7,28.84225601974137,0.16348110361545765,88.5122453248403
187,54,Male,175.51719613466554,109.75553920513045,3,8.988447532692085,101.13811846606549,1551.0414785756495,96.9,174.5,51.7,8048,None,0,27.026965527300156,0.05677484649913925,109.81231405162958
249,34,Male,157.52382396770233,107.06164901404614,6,6.689791332156524,171.3471966728171,2299.2159774981865,143.7,258.7,76.6,7839,Yoga,8,24.811123539079816,0.20460282256529344,107.71587102674012
360,25,Male,167.61623399857615,102.4359795460577,5,7.447341562045937,62.940291219178675,,110.5,198.9,58.9,8018,Cardio,8,28.5685027819094,0.1329330334547241,102.98998372986382
575,18,Male,162.69271271785468,125.26685420779634,5,6.299456865903494,189.27550007749423,,109.2,196.6,58.2,8155,None,0,26.106707642527343,0.11675887450204439,125.47849841862295
176,31,Male,160.39748919018484,87.97756916297901,6,5.825419611072109,299.67654161948417,2839.897257659769,177.5,319.5,94.7,7912,None,0,35.453424036586384,0.3274243397924257,88.30499350277144
333,47,Female,162.67135685009873,130.39641078608054,4,6.502980179888875,311.47959613537034,2009.105379526694,125.6,226.0,67.0,8037,None,0,20.85633002806263,0.10550215397494873,130.7448053655775
431,34,Male,164.52821781501262,111.63371831006404,8,7.635774763419499,407.07869962910036,3049.7427931106085,190.6,343.1,101.7,8083,None,0,13.584729658451696,0.28390853484341977,111.91762684490746
362,44,Female,171.05991296113174,97.36229609183218,8,3.0391391115595523,416.7708532083775,1778.3751038686614,111.1,200.1,59.3,7908,None,0,14.652307626981449,0.12559207110486326,97.48788816293704
476,34,Female,159.31930524560408,88.68464434706162,3,9.000134741344098,263.35640893452853,2273.2777995645984,142.1,255.7,75.8,7920,Yoga,5,20.738527885804906,0.12019624976208923,88.80484059682371
325,23,Female,173.8789104872703,135.88869377580102,3,6.025306906768287,126.32240111277373,1738.9187284552397,108.7,195.6,58.0,7945,None,0,8.547522881467053,-0.01036439055518773,135.87832938524582
569,57,Female,166.04124454258155,86.70615667333415,3,6.615052582128743,242.94248510908037,1452.796324136449,90.8,163.4,48.4,7911,None,0,34.38885917582276,0.08196687044228901,86.78812354377644
185,21,Male,169.96690115241194,98.23940046744868,5,7.913513336137106,200.59737161579997,2533.5574878496063,158.3,285.0,84.5,7976,None,0,25.87488506148764,0.21921392589396718,98.45861439334264
258,46,Male,176.7210635286799,142.20065380834268,8,5.512640810014812,220.49436793912196,1185.158401502156,74.1,133.3,39.5,8053,None,0,19.984204525224495,0.07400209208527694,142.27465590042794
463,63,Male,170.72453609258042,104.78969100611724,4,6.417408709663347,217.3265060596085,1903.119250035043,118.9,214.1,63.4,8104,Strength,10,35.967899538026,0.16673723578991917,104.95642824190716
576,33,Female,179.12850096611604,129.78636201688465,1,8.521942692677706,107.1676414416331,2619.0222408575937,163.7,294.6,87.3,7903,Strength,8,23.68590766701837,0.13997669082742004,130.0427120323122
412,45,Male,175.35150862705177,116.98047682165762,6,5.555742861897288,196.03382591977237,2070.649181270135,129.4,232.9,69.0,8015,Strength,4,22.030395738336505,0.15954851738477366,117.07942215433106
407,36,Male,175.94025977490676,97.54908098395427,1,6.841922842815718,204.65290010749027,2688.4092783252645,168.0,302.4,89.6,7958,Strength,8,19.540522886286272,0.1278027371576562,97.67688372111192
347,31,Male,164.15452713040926,93.15427312748618,6,7.38864766564112,274.75593656032487,2179.5767918078977,136.2,245.2,72.7,8098,Strength,4,20.013821039224737,0.16292042014953032,93.4066706540746
283,59,Female,176.58071527847537,87.61531634614522,3,6.350409579864197,344.531376774676,1147.168518980909,71.7,129.1,38.2,7927,Yoga,8,20.552594223039144,-0.027039710402435135,87.68295250647203
221,30,Male,171.1435141204882,118.00496532495808,3,8.171438283565369,89.75895772210546,1728.9280761113882,108.1,194.5,57.6,8071,None,0,25.205926474698835,0.07058014009358789,118.07554546505166
496,63,Female,171.73756147436828,98.68802640180866,8,6.691672565625908,261.5134440305904,1862.7005990171037,116.4,209.6,62.1,7897,Strength,8,22.886353403637024,0.17780532966109902,99.38235345064616
176,57,Female,159.81055768015577,125.43877683751624,7,7.102027233512071,185.4055885654337,2067.9001300506716,129.2,232.6,68.9,8003,Yoga,6,16.70978139153376,0.1526884260118686,125.91888960332054
465,39,Female,165.552865908251,131.43232477474538,8,4.479429880985926,213.40954957974026,3712.2368176912696,232.0,417.6,123.7,8063,Strength,6,17.102702514009106,0.387703250798349,131.82002802554373
520,62,Male,162.7599414550351,104.98896904105679,9,7.824977134064044,84.58786332335163,2127.290640239063,133.0,239.3,70.9,7976,Strength,5,13.638950452150638,0.18527232458617265,105.17424136564297
299,30,Female,171.51906719993727,104.68074210408304,9,4.40449932546694,474.04025505755754,2277.6980314562193,142.4,256.2,75.9,8061,Cardio,10,31.663828339372923,0.29422180811975024,104.97496391220278
185,31,Male,168.1944449208551,92.44040908387046,10,8.228094131158723,331.43991500579654,,63.0,113.3,33.6,8030,Strength,6,31.885781586737146,0.15063576378027382,92.8102587735447
286,30,Male,158.6165769286556,135.76963796927402,7,5.456561218507116,218.84409924455423,2943.3656479514702,184.0,331.1,98.1,8009,None,0,22.063515626058944,0.2931039176910918,136.0627418869651
397,56,Male,173.52498276809303,111.32971023743035,2,5.957510467695656,225.44435832553603,1763.3467462972878,110.2,198.4,58.8,8152,None,0,34.42761106923357,0.10048352023326151,111.43019375766362
330,45,Male,176.28326680623255,94.71550398986318,4,6.466282940727443,124.65875604310727,2270.953410019253,141.9,255.5,75.7,8061,Strength,5,21.989095493416148,0.1449722190280227,94.8604762088912
499,33,Male,172.36769362226528,97.71694249296084,9,6.125776179740568,332.2393035885124,1713.0132888415633,107.1,192.7,57.1,8044,Yoga,4,24.03893356243039,0.18290332004265797,98.03436814821447
399,24,Female,183.2760140310778,140.0217912095021,1,8.483380273226762,0.0,2746.5800265477565,171.7,309.0,91.6,8053,Strength,5,19.02080381510563,0.13196711776138398,140.29584119766844
415,58,Male,178.0372409270417,137.06480135679004,1,8.05205924592064,164.5980175165353,2507.966010051279,156.7,282.1,83.6,8107,Cardio,10,24.11770072215124,0.12601276898538122,137.36384135939278
438,30,Female,161.7167365188755,87.41276983296359,3,6.055336304722058,240.52699955511676,2675.4622118626157,167.2,301.0,89.2,8029,Yoga,6,17.74019134201463,0.1565279755666899,87.56929780853028
163,53,Female,172.696674242295,125.07709105459605,2,7.697525519856611,135.75419206314453,2548.557497138125,159.3,286.7,85.0,8002,Cardio,8,4.711402605561947,0.05512790010202513,125.13221895469808
512,38,Other,180.25625775877708,96.0183767639297,9,6.629051319698956,462.24112864603205,,54.7,98.4,29.2,7966,Cardio,6,49.297460142037025,0.20100012270356704,96.21937688663326
500,22,Female,171.66094321835436,106.62471777112623,9,6.661141624537569,372.19034333910815,,161.9,291.5,86.4,8013,Cardio,4,32.25515562104207,0.3382541966365441,107.276691250625
489,53,Male,175.8086666887172,136.87619496763443,2,7.33329963738524,249.44885186200486,1689.0830706677823,105.6,190.0,56.3,8067,Yoga,6,25.16456077318726,0.04523196888772624,136.92142693652215
135,42,Female,168.89799986449572,87.95189678736791,8,9.391895356089409,373.3195453751935,2801.502401523487,175.1,315.2,93.4,7950,None,0,7.622054411892009,0.2229644800495233,88.30997377693492
